match_id,match_seq_num,radiant_win,start_time,duration,tower_status_radiant,tower_status_dire,barracks_status_radiant,barracks_status_dire,first_blood_time,positive_votes,negative_votes,radiant_score,dire_score
2306463911,2021135900,False,1461106745,3017,384,4,48,3,0,0,0,,
2306475950,2021136338,True,1461107788,1988,1974,54,63,15,234,0,0,,
2306467824,2021136634,True,1461107080,2649,1974,0,63,0,67,0,0,,
2306447667,2021137008,True,1461105383,4596,1568,4,12,51,113,0,0,82,68
2301884402,2017224975,True,1460911351,1950,1982,0,63,0,72,0,0,,
2306464630,2021129245,False,1461106807,1965,0,2046,0,63,45,0,0,,
2306454967,2021135720,False,1461105982,3742,0,1952,0,60,44,0,0,,
2306472135,2021135777,True,1461107448,2406,1924,6,51,3,7,0,0,,
2306473144,2021135807,True,1461107529,2310,1846,4,63,3,13,0,0,67,56
2306452706,2021135542,False,1461105774,3890,0,1540,0,3,97,0,0,,
2306468619,2021135862,True,1461107144,2541,1974,0,63,0,3,0,0,,
2306463497,2021135899,True,1461106701,3125,1926,0,63,0,68,0,0,,
2306486791,2021135942,False,1461108891,986,384,2047,48,63,33,0,0,,
2306473811,2021135872,True,1461107603,2279,1844,0,63,0,11,0,0,,
2306471163,2021135841,True,1461107359,2272,1983,0,63,0,87,0,0,,
2306478184,2021136645,False,1461107987,1892,0,2038,0,63,9,0,0,,
2306474834,2021136943,False,1461107691,2274,256,2047,48,63,118,0,0,,
2306477504,2021137339,False,1461107929,1948,0,2046,3,63,365,0,0,,
2306472965,2021135973,True,1461107529,2327,1980,0,63,0,178,0,0,,
2306459293,2021135834,False,1461106338,3345,0,1972,0,63,98,0,0,,
2306469905,2021136118,True,1461107241,2605,1974,0,63,0,49,0,0,53,26
2306472229,2021136083,True,1461107466,2302,1846,260,63,51,189,0,0,,
2306470953,2021136015,False,1461107356,2427,0,2038,0,63,78,0,0,,
2306473175,2021136044,False,1461107551,2218,6,1982,3,63,41,0,0,,
2306467275,2021135968,True,1461107033,2741,1830,6,63,3,195,0,0,,
2305316920,2020165789,True,1461065248,2509,1796,0,63,0,45,0,0,,
2306549606,2021211901,False,1461114069,3208,0,2022,0,63,5,1,0,,
2306468848,2021136271,True,1461107174,2521,1974,0,63,0,83,0,0,,
2306463887,2021136238,True,1461106744,3184,1824,0,63,48,5,0,0,52,50
2306461089,2021136265,True,1461106503,3235,1796,388,63,51,76,0,0,,
2306469158,2021136179,False,1461107168,2545,0,1982,16,63,104,0,0,,
2306462115,2021136197,True,1461106593,2950,1286,0,51,0,208,0,0,32,53
2306459186,2021136379,False,1461106330,3599,0,1975,0,63,95,0,0,,
2306464633,2021136993,True,1461106807,3145,1828,0,63,3,50,0,0,,
2306474127,2021137607,True,1461107595,2218,1846,256,63,48,12,0,0,48,25
2306476483,2021136336,False,1461107839,1827,4,2047,3,63,82,0,0,,
2306463154,2021136414,False,1461106680,3083,0,1830,0,63,125,0,0,,
2306473912,2021136386,False,1461107612,2179,0,1952,0,63,215,0,0,,
2306475944,2021136512,True,1461107795,2026,2046,0,63,0,83,0,0,,
2306464736,2021136587,False,1461106816,3011,0,1982,0,63,50,0,0,,
2306454043,2021136592,False,1461105905,3186,0,1796,0,51,4,0,0,,
2306480886,2021136641,False,1461108222,1552,0,2046,0,63,84,0,0,,
2306472748,2021136744,False,1461107515,2425,0,1972,0,63,0,0,0,,
2306474288,2021136731,False,1461107643,2182,0,1982,0,63,213,1,0,,
2306420465,2021101858,True,1461103199,3027,390,0,51,0,158,0,0,,
2306472361,2021136630,False,1461107477,2478,0,1958,0,63,7,0,0,,
2306476009,2021136680,True,1461107799,1964,1983,0,63,0,5,0,0,,
2306440164,2021114749,False,1461104775,2852,0,1572,0,63,134,0,0,,
2306468488,2021137161,True,1461107144,2878,1926,256,63,48,5,0,0,,
2306471013,2021136814,False,1461107357,2616,4,1956,3,63,128,0,0,,
2306471806,2021136864,False,1461107421,2431,0,1830,0,63,0,0,1,,
2306477757,2021136938,False,1461107965,1843,0,2038,0,63,30,0,0,,
2306478852,2021136925,True,1461108053,1819,1983,0,63,3,44,0,0,,
2306462697,2021136801,False,1461106642,3320,260,1972,51,63,282,0,0,,
2306473268,2021137039,False,1461107551,2356,6,1920,3,63,0,0,0,,
2306471035,2021137020,True,1461107344,2536,1982,0,63,0,103,0,0,,
2306474279,2021136954,False,1461107646,2139,0,2047,0,63,16,0,0,,
2306469429,2021137019,False,1461107218,2687,0,1824,0,63,0,0,0,,
2306464680,2021137043,True,1461106805,2832,1828,0,63,0,46,0,0,,
2306477422,2021137053,False,1461107928,1993,0,2047,3,63,68,0,0,,
2306475477,2021137427,False,1461107752,2302,0,2044,3,63,74,0,0,,
2306456602,2021137602,False,1461106114,3833,0,1536,0,12,58,0,0,,
2306460455,2021138245,True,1461106444,3334,1830,256,63,48,83,0,0,,
2306470686,2021137016,False,1461107323,2464,390,1846,51,63,142,0,0,,
2306463788,2021137342,True,1461106740,3297,0,390,48,51,0,0,0,,
2306452898,2021137850,False,1461105809,4227,0,1540,0,11,142,0,0,,
2306477033,2021140262,True,1461107880,2377,1847,0,63,0,6,0,0,45,29
2306478077,2021136361,False,1461107986,1908,0,1974,0,63,114,0,0,,
2304634610,2019573116,True,1461035801,2528,1974,0,63,0,3,0,0,,
2306473716,2021137213,False,1461107564,2299,0,1846,0,63,125,1,0,,
2306471719,2021137202,False,1461107407,2654,4,1982,3,63,122,0,0,,
2306478532,2021137221,False,1461108026,1977,256,1980,48,63,147,0,0,,
2304559451,2019512076,False,1461031258,2524,6,1792,3,61,3,47,18,34,59
2306460833,2021137163,True,1461106480,3395,1952,0,60,0,173,0,0,49,51
2306471972,2021137584,True,1461107439,2623,1828,0,63,0,74,0,0,,
2306471247,2021138876,True,1461107363,2671,2047,0,63,0,69,0,0,,
2306458924,2021139403,False,1461106316,3755,256,1542,48,51,318,0,0,,
2306468332,2021137399,False,1461107131,2895,0,2044,0,63,73,0,0,,
2306446240,2021137364,True,1461105260,4638,0,0,0,0,51,0,0,,
2306475674,2021137347,True,1461107769,2079,1980,6,63,3,69,0,0,,
2306479604,2021137419,False,1461108123,1749,384,1982,48,63,117,0,0,,
2306471704,2021137320,False,1461107418,2619,390,1540,51,55,13,0,0,,
2306474575,2021137388,True,1461107675,2157,2047,32,63,12,64,0,0,,
2306462960,2021137381,False,1461106633,3165,0,1926,0,59,178,0,0,,
2306474488,2021137587,True,1461107659,2215,1983,4,63,3,311,0,0,,
2306479425,2021138103,False,1461108094,2003,260,2047,51,63,11,0,0,,
2306453826,2021137516,False,1461105884,4162,0,1796,0,51,87,0,0,,
2306470969,2021137446,False,1461107358,2566,4,1796,3,55,155,0,0,,
2306465710,2021137528,False,1461106894,3010,0,1974,0,63,95,0,0,,
2306471776,2021137476,False,1461107428,2455,0,1830,0,63,159,0,0,,
2306476371,2021137464,True,1461107832,2053,1982,4,63,3,253,0,0,,
2306469025,2021137521,True,1461107170,2672,1588,0,47,0,83,0,0,,
2306464943,2021137445,True,1461106830,3224,1798,0,63,0,85,0,0,,
2306462290,2021137750,True,1461106600,3400,1980,256,63,48,196,0,0,,
2306470477,2021138196,True,1461107291,2715,1974,4,63,3,110,0,0,,
2306480992,2021138523,True,1461108242,1917,1855,0,63,0,0,0,0,,
2306456902,2021137736,True,1461106145,3902,1956,0,63,0,114,0,0,,
2306480884,2021137711,False,1461108236,1458,7,2046,3,63,60,0,0,,
2306478369,2021139415,True,1461108015,2270,1983,0,63,0,51,0,0,,
2306479027,2021139597,False,1461108070,1963,6,1974,3,63,2,0,0,,
2306468135,2021137809,False,1461107097,2859,0,1974,0,63,96,0,0,,
2306448568,2021137837,True,1461105428,4657,1568,0,63,0,13,0,0,,
2306473198,2021137802,True,1461107543,2412,1828,6,63,3,8,0,0,,
2306468162,2021137817,True,1461107081,2786,1972,0,63,0,15,0,0,,
2306468557,2021138092,False,1461107142,2948,0,1975,0,63,120,0,0,,
2306476026,2021138356,False,1461107779,2358,0,1574,0,63,62,0,0,,
2306477194,2021138954,False,1461107908,2323,0,1958,0,63,185,0,0,,
2306478710,2021137949,True,1461108042,1961,2038,0,63,0,138,0,0,42,18
2306479491,2021137986,True,1461108113,1762,2047,0,63,0,4,0,0,,
2306455631,2021138156,False,1461106043,3909,0,1796,0,63,119,0,0,,
2306493324,2021138259,True,1461109344,762,2047,902,63,51,52,0,0,,
2306468654,2021138235,True,1461107153,2827,1958,0,63,0,8,1,0,,
2306472410,2021138275,False,1461107484,2359,0,2046,0,63,15,0,0,,
2306465337,2021138347,True,1461106874,3165,2046,0,63,4,5,0,0,,
2306475990,2021138391,False,1461107794,2221,6,2038,3,63,79,0,0,,
2306469630,2021138378,True,1461107236,2814,1536,390,1,51,28,0,0,,
2306478182,2021138285,True,1461107998,2158,1974,6,63,3,4,0,0,,
2305670748,2020497225,True,1461074745,3284,260,0,51,0,178,0,0,,
2306408545,2021081052,False,1461102346,2005,0,2046,0,63,83,0,0,,
2306464228,2021138404,True,1461106775,3134,1830,0,63,0,0,0,0,,
2306470367,2021138535,True,1461107300,2831,1844,0,63,0,7,0,0,,
2306474547,2021138505,False,1461107673,2320,0,1844,0,63,72,1,0,,
2306468019,2021138480,False,1461107101,2843,0,1974,0,63,113,0,0,,
2306466296,2021138486,False,1461106953,3209,0,1924,0,63,144,0,0,,
2306447140,2021138615,False,1461105341,4375,0,1792,0,61,0,0,0,,
2306467302,2021138597,True,1461107035,2972,1280,0,48,0,106,0,0,,
2306458537,2021138752,True,1461106289,3475,1536,260,0,51,0,0,0,,
2306466541,2021138729,False,1461106972,2989,0,1844,0,63,107,0,0,,
2306476724,2021138662,False,1461107867,2339,4,2036,3,63,374,0,0,,
2306473395,2021138636,False,1461107551,2420,0,1974,0,63,200,0,0,,
2306468540,2021138978,False,1461107145,2880,0,1828,0,63,50,0,0,,
2306480177,2021139319,False,1461108172,2091,0,1982,0,63,347,0,0,22,56
2306471987,2021138702,False,1461107447,2715,0,1540,0,3,128,0,0,,
2306411640,2021079670,False,1461102563,1790,0,2046,0,63,73,0,0,,
2306469976,2021140328,True,1461107266,3111,1596,0,63,0,201,0,0,,
2306479017,2021138906,False,1461108068,2156,0,1974,0,63,59,0,0,,
2306477231,2021138886,False,1461107902,1824,4,2046,3,63,78,0,0,,
2306472337,2021138854,False,1461107454,2529,0,1920,0,49,3,0,0,,
2306464162,2021138809,True,1461106767,3233,1796,4,51,3,117,0,0,,
2306471029,2021138770,True,1461107355,2641,1828,0,63,48,196,0,0,,
2302463911,2017722417,False,1460941461,2636,0,1968,0,60,394,0,0,,
2306473711,2021138991,True,1461107590,2427,1847,0,63,48,64,0,0,56,34
2306467094,2021138958,False,1461107019,2812,0,2038,0,63,11,0,0,,
2306479693,2021139064,False,1461108127,1990,0,1974,3,63,168,0,0,29,40
2306471567,2021139055,False,1461107408,2823,0,2047,0,63,159,0,0,,
2306472582,2021138977,False,1461107498,2488,0,2039,0,63,12,0,0,,
2306461701,2021138863,False,1461106538,3467,4,1572,3,63,8,0,0,,
2306466556,2021139325,False,1461106972,3284,4,256,3,48,126,0,0,,
2306093186,2020826524,False,1461087368,2689,256,1974,48,63,179,0,0,,
2306472332,2021139181,False,1461107470,2523,0,1830,0,63,148,0,0,,
2306451159,2021139231,True,1461105671,4553,1536,0,48,0,230,0,0,,
2306471837,2021139204,False,1461107422,2628,0,1830,0,63,185,0,0,,
2306473631,2021139233,True,1461107576,2504,1847,0,63,0,103,0,0,,
2306474533,2021139225,True,1461107668,2570,2022,0,63,0,207,0,0,,
2306466485,2021139208,True,1461106959,3006,1972,0,63,0,315,0,0,,
2306468700,2021139360,False,1461107164,2998,4,1974,3,63,6,0,0,,
2306496187,2021139395,False,1461109584,346,2047,2047,63,63,53,0,0,,
2306469503,2021139303,False,1461107226,2694,0,1312,0,60,61,0,0,,
2306500788,2021139269,False,1461109963,291,2047,2047,63,63,1,0,0,,
2306473775,2021139283,False,1461107590,2545,0,1972,0,63,133,0,0,,
2304418628,2019383247,False,1461020117,1758,0,2047,0,63,374,0,0,,
2306474006,2021139442,False,1461107621,2643,390,1588,51,15,25,0,0,,
2306477920,2021140028,False,1461107972,2430,0,1968,0,63,27,0,0,,
2304697380,2019618425,True,1461039338,1966,1974,384,63,48,406,0,0,,
2302714916,2017976769,False,1460956196,4680,0,1991,0,51,89,0,0,,
2299522766,2015219896,True,1460831508,2391,1844,0,63,0,51,0,0,,
2305516037,2020371946,True,1461070898,3590,1958,0,63,0,28,0,1,,
2306472016,2021139540,False,1461107434,2871,0,1572,0,63,19,0,0,,
2306465103,2021139538,True,1461106849,3270,1958,390,63,51,23,0,0,,
2306474432,2021139531,False,1461107640,2008,0,1974,0,63,5,0,0,,
2306464328,2021139471,True,1461106777,3211,1540,0,51,0,14,0,0,,
2305864305,2020636570,True,1461079914,2509,1983,0,63,0,235,0,0,,
2306492683,2021139758,True,1461109298,978,2039,1846,63,63,315,0,0,,
2306472663,2021139716,True,1461107506,2613,1974,0,63,0,83,0,0,,
2306467802,2021139727,False,1461107080,3117,0,1828,2,63,4,0,0,,
2306389959,2021069874,True,1461100835,2671,1956,0,63,0,12,0,0,,
2302350640,2017628217,False,1460932673,2863,0,1972,0,63,87,0,0,,
2306475902,2021139817,False,1461107767,2342,0,1975,0,63,459,0,0,,
2306475200,2021139857,False,1461107726,2370,0,1844,0,63,389,0,0,,
2306477109,2021139854,False,1461107893,2305,0,1956,0,63,8,0,0,,
2306477447,2021139927,False,1461107929,2211,4,2038,3,63,45,0,0,,
2306471456,2021140035,False,1461107397,2956,390,1828,51,63,251,0,0,,
2306477689,2021140033,True,1461107930,2403,1982,6,63,3,209,0,0,,
2306472359,2021139897,True,1461107481,2837,1974,0,63,0,36,0,0,,
2306475237,2021140174,False,1461107714,2624,6,1798,3,51,81,0,0,,
2306461511,2021140498,False,1461106542,3451,0,1828,0,63,103,0,0,,
2306471831,2021140000,True,1461107426,2984,1972,0,63,0,9,0,0,,
2306476767,2021140223,True,1461107872,2410,1982,4,63,3,148,0,0,,
2306475181,2021140345,False,1461107726,2580,0,1956,0,63,132,0,0,,
2306477553,2021140421,True,1461107919,2484,2046,0,63,3,196,0,0,,
2306473768,2021140176,False,1461107592,2600,0,1846,0,63,1,0,0,,
2306475195,2021140179,True,1461107728,2380,1975,0,63,0,138,0,0,,
2306459947,2021140229,False,1461106386,3831,0,1824,0,60,202,0,0,,
2306475023,2021140094,False,1461107702,2458,4,1958,3,63,81,0,0,,
2295064822,2011421868,True,1460671156,2192,1982,256,63,48,221,0,0,,
2306473680,2021140886,True,1461107590,2701,1796,390,51,51,316,0,0,,
2306461688,2021140263,True,1461106549,3666,1796,0,63,0,112,0,0,,
2306478139,2021140324,True,1461107987,2388,2039,0,63,0,151,0,0,,
2306477505,2021140343,False,1461107930,2379,0,1975,0,63,47,0,0,,
2306489099,2021140375,False,1461109048,1348,0,2039,0,63,199,0,0,,
2306477205,2021140275,False,1461107909,2301,0,1956,0,63,218,0,0,,
2306462612,2021140239,True,1461106635,3586,1536,0,0,16,0,0,0,,
2306485332,2021140284,False,1461108763,1587,260,1983,51,63,61,0,0,,
2306487415,2021140619,True,1461108930,1388,1983,0,63,0,35,0,0,,
2306477166,2021140878,False,1461107908,2373,0,1846,0,63,136,0,0,,
2306471490,2021141247,True,1461107400,2986,1540,0,19,0,10,0,0,,
2306469797,2021140542,False,1461107233,3139,0,1926,0,63,286,0,0,,
2306472479,2021140462,False,1461107473,2702,0,1974,0,63,51,0,0,,
2306475370,2021140483,False,1461107741,2667,0,1840,0,60,8,0,0,,
2306472128,2021140522,True,1461107444,2812,1974,0,63,0,70,0,0,,
2306476632,2021140548,True,1461107857,2372,1982,4,63,3,0,0,0,57,44
2306461276,2021140520,True,1461106515,3563,1846,4,63,3,196,0,0,,
2306479388,2021140412,False,1461108105,2121,4,2038,3,63,130,0,0,,
2306474282,2021141239,True,1461107644,2862,1956,0,63,0,27,0,0,,
2306479173,2021141732,True,1461108050,2261,1855,0,63,0,108,0,0,,
2306473173,2021142368,False,1461107547,3080,4,1844,51,63,237,0,0,,
2306486035,2021140701,False,1461108834,1593,0,2038,0,63,48,0,0,,
2306480253,2021140645,True,1461108158,2246,1972,4,63,3,158,0,0,,
2306473452,2021140696,False,1461107577,2847,0,2038,0,63,12,0,0,,
2306458323,2021141045,True,1461106272,4016,1792,256,63,48,8,0,0,,
2306473935,2021142299,False,1461107616,2937,0,1844,0,63,3,0,0,,
2306476783,2021142634,True,1461107862,2792,1974,0,63,1,139,0,0,,
2306472705,2021141034,False,1461107508,2945,0,2038,0,63,61,0,0,,
2306484485,2021142549,True,1461108647,1845,1846,0,63,0,160,0,0,,
2291125412,2008056310,True,1460506155,2371,1974,0,63,0,360,0,0,,
2306477282,2021140655,False,1461107916,2382,0,2036,0,63,109,0,0,,
2306475941,2021140919,False,1461107793,2573,0,1920,0,60,153,0,0,,
2306479184,2021141500,False,1461108080,2126,0,1972,0,63,67,0,0,,
2306478981,2021140661,True,1461108063,2355,1982,0,63,0,22,0,0,51,37
2306479230,2021140926,True,1461108089,2365,1983,256,63,48,235,0,0,,
2306469489,2021141182,False,1461107224,2960,390,516,51,3,208,0,0,,
2306419951,2021086518,True,1461103159,1575,2044,0,63,0,252,0,0,,
2306485775,2021140743,False,1461108818,1618,262,2047,51,63,59,0,0,,
2306466620,2021140783,True,1461106965,3212,1972,0,63,48,28,0,0,,
2306469980,2021140807,False,1461107268,2418,0,2038,0,63,107,0,0,,
2306479790,2021140791,True,1461108141,2313,1975,0,63,0,119,0,0,,
2306472393,2021140920,True,1461107471,2819,1830,0,63,0,0,0,0,,
2306477905,2021141026,False,1461107966,2330,0,1976,0,60,96,0,0,,
2306480003,2021141011,True,1461108146,2089,1976,0,63,0,8,0,0,,
2306492700,2021141036,True,1461109309,1182,2047,6,63,3,250,0,0,,
2306466294,2021140900,False,1461106945,3237,0,388,0,51,254,0,0,,
2306484926,2021141089,True,1461108743,1525,1568,256,28,51,318,0,0,,
2306478973,2021141200,False,1461108062,2301,0,1974,0,63,168,0,0,,
2306470372,2021141174,False,1461107300,3195,0,1926,0,51,86,0,0,,
2306461209,2021141682,True,1461106511,3810,1844,256,63,51,52,0,0,,
2306479863,2021141754,False,1461108143,2382,0,2039,0,63,93,0,0,,
2306493995,2021141960,True,1461109408,1176,2046,1926,63,51,96,0,0,,
2306469216,2021142411,True,1461107201,3487,1574,0,63,0,140,0,0,,
2306476973,2021141334,True,1461107889,2514,1972,262,63,51,0,0,0,46,38
2306485429,2021141337,True,1461108779,1677,2047,0,63,0,119,0,0,,
2306474293,2021141331,False,1461107647,2400,0,1846,0,63,118,0,0,,
2306478904,2021141361,True,1461108060,2238,1974,4,63,3,257,0,0,,
2306475282,2021141390,True,1461107733,2789,1956,0,63,0,103,0,0,,
2306478577,2021141231,False,1461108032,2404,4,1956,3,63,119,0,0,,
2306472448,2021140518,True,1461107490,2828,1846,0,63,0,149,0,0,,
2306470976,2021141345,True,1461107335,2840,1828,0,63,0,65,0,0,,
2298469910,2014307360,True,1460805102,1313,1982,1990,63,51,37,0,0,,
2306480933,2021141499,False,1461108239,2296,0,1982,0,63,52,0,0,,
2299907052,2015533724,False,1460847698,1660,0,2047,0,63,202,0,0,,
2306463943,2021141482,True,1461106744,3777,1956,0,63,0,143,0,0,,
2306485379,2021142374,False,1461108774,1770,262,2020,51,63,180,0,0,,
2306478517,2021142696,True,1461108026,2511,1968,0,63,0,4,0,0,,
2298361938,2014235081,True,1460802093,1980,1974,256,63,61,107,63,12,33,21
2306475492,2021141735,False,1461107744,2544,0,1844,0,63,228,0,0,,
2306488139,2021141696,False,1461108977,1427,6,2046,3,63,62,0,0,,
2306469198,2021141586,True,1461107196,3071,1792,4,51,51,27,0,0,,
2306468034,2021141617,True,1461107100,3290,1844,0,63,0,2,1,0,,
2306479303,2021141727,False,1461108093,2352,390,0,51,5,145,0,0,,
2306453700,2021141688,True,1461105879,4448,1991,0,51,0,164,0,0,,
2306474440,2021141605,False,1461107660,2611,0,1974,0,63,98,0,0,,
2306471072,2021142088,False,1461107368,3016,0,1956,0,63,238,0,0,42,44
2306495646,2021142161,True,1461109523,1026,2047,0,63,0,66,0,0,,
2306489148,2021143344,True,1461109049,1651,2047,0,63,0,43,0,0,,
2298282098,2014146202,True,1460799790,1424,2046,0,63,0,224,0,0,,
2306471817,2021141855,True,1461107423,3028,1588,0,63,3,219,0,0,,
2306477922,2021141884,True,1461107977,2413,1972,256,63,48,141,0,0,,
2306471932,2021142129,True,1461107425,2753,1824,0,60,0,78,0,0,,
2306477863,2021142289,True,1461107968,2515,1926,0,51,0,82,0,0,,
2306476760,2021143616,True,1461107864,2908,1924,390,51,51,198,1,0,,
2306417552,2021088617,False,1461102988,2032,0,1982,0,63,95,0,0,,
2300035344,2015649916,True,1460856025,1428,1983,1792,63,60,190,3,0,,
2306476563,2021142036,False,1461107844,2557,0,1982,0,63,361,0,0,,
2306473658,2021141993,False,1461107577,2825,260,1796,51,51,184,0,0,,
2306485548,2021142087,True,1461108792,1560,1983,1972,63,63,201,0,0,,
2306491447,2021142147,True,1461109206,1277,1983,4,63,3,111,0,1,,
2306484788,2021142137,True,1461108728,1387,2047,4,63,3,156,0,0,32,9
2306475304,2021142228,False,1461107726,2917,0,1926,0,51,231,0,0,,
2306478089,2021142123,False,1461107982,2378,0,1830,0,63,187,0,0,,
2306469364,2021142149,True,1461107212,2807,1846,256,63,48,171,0,0,,
2306476182,2021142270,True,1461107809,2520,1974,0,63,0,252,0,0,,
2306479368,2021142220,False,1461108093,2448,262,1792,51,51,10,0,0,43,48
2306475025,2021142250,True,1461107702,2897,1974,0,63,0,71,0,0,,
2306488299,2021142525,True,1461108970,1677,2047,0,63,0,160,1,0,,
2306476721,2021142460,True,1461107867,2743,1975,0,63,0,88,0,0,,
2306473351,2021142842,True,1461107551,2860,1824,256,63,48,127,0,0,,
2306474925,2021142177,False,1461107702,2678,0,1974,48,63,35,0,0,,
2304973067,2019839129,True,1461052364,1261,2047,4,63,3,149,0,0,,
2306471388,2021142405,True,1461107390,3304,1584,0,60,0,208,0,0,,
2306478032,2021142407,False,1461107966,2683,0,1974,0,63,313,0,0,,
2306486129,2021142538,True,1461108838,1621,2038,0,63,0,7,0,0,,
2306480586,2021142503,False,1461108181,2210,0,2038,0,63,24,0,0,,
2306464681,2021142510,True,1461106794,3621,1828,0,63,0,50,0,0,,
2306468479,2021142544,False,1461107140,3533,262,0,51,16,95,0,1,,
2306486929,2021142813,False,1461108901,1683,0,2039,0,63,170,0,0,,
2306469562,2021143258,True,1461107202,3301,1572,0,63,0,68,0,0,,
2306476788,2021143747,True,1461107863,2901,1924,0,51,0,207,0,0,,
2306477999,2021142629,False,1461107976,2611,6,1828,3,63,83,0,0,28,31
2306491476,2021142683,True,1461109197,1451,1982,0,63,48,39,0,0,,
2306466250,2021142649,False,1461106946,3334,0,1920,0,63,182,0,0,,
2306488478,2021142660,False,1461108970,1489,6,2047,3,63,86,0,0,,
2306502167,2021143089,False,1461110092,597,2038,2047,63,63,0,0,0,,
2306412128,2021095090,False,1461102625,2928,0,1828,0,63,334,0,0,,
2306478099,2021143602,False,1461107983,2596,0,1958,0,63,80,0,0,,
2306449557,2021142809,False,1461105536,4697,0,0,0,51,210,0,0,,
2306480244,2021142844,True,1461108180,2369,2047,4,63,3,304,0,0,,
2306480118,2021142892,False,1461108166,2394,0,1980,0,63,290,0,0,,
2306475040,2021142825,True,1461107716,3001,1958,0,63,0,306,0,0,,
2306466076,2021143130,False,1461106932,3706,4,1828,3,63,75,0,0,42,52
2306367710,2021056327,True,1461099474,2843,1824,0,63,0,1,0,0,,
2306475537,2021144062,False,1461107752,3097,0,1958,0,63,96,0,0,,
2306477530,2021143007,False,1461107937,2651,0,1828,0,63,249,0,0,,
2306474703,2021142971,False,1461107683,2716,0,2022,0,63,9,0,0,,
2306490556,2021142995,False,1461109127,1619,0,2038,0,63,122,0,0,,
2301479595,2016895013,True,1460900414,1903,1974,1792,63,62,104,553,66,26,11
2306489264,2021143278,True,1461109053,1707,2038,0,63,0,409,0,0,,
2306472040,2021143660,True,1461107433,3394,1568,388,15,51,167,1,0,43,33
2306473541,2021143235,True,1461107571,3018,1828,0,63,0,147,0,0,,
2306488520,2021143218,False,1461109004,1440,256,2047,48,63,130,0,0,,
2292934363,2009594465,False,1460576813,2064,0,1974,0,63,109,0,0,,
2306442818,2021115213,True,1461104976,2505,1926,4,63,3,210,0,0,,
2296106806,2012322315,False,1460721373,2233,0,2046,0,63,74,0,0,23,47
2306465832,2021143288,True,1461106903,3722,1536,0,48,0,89,0,0,59,75
2306486983,2021143321,True,1461108903,1607,2046,0,63,0,258,0,0,,
2306485823,2021143392,False,1461108805,1753,0,2039,0,63,106,0,0,,
2306488637,2021143281,True,1461109015,1731,2039,260,63,51,45,0,0,,
2306470282,2021143632,False,1461107291,3516,390,1568,51,60,104,0,0,,
2306506315,2021143870,False,1461110463,434,2047,2047,63,63,276,0,0,,
2306488751,2021145953,True,1461109023,1830,1982,0,63,0,220,0,0,36,14
2306475513,2021146098,True,1461107753,3264,1956,260,63,51,106,0,0,,
2306472071,2021143475,False,1461107446,3111,0,1924,0,63,216,0,0,,
2306478974,2021143521,False,1461108058,2717,4,1798,3,63,58,0,0,,
2306469950,2021143517,True,1461107265,3479,1830,260,63,51,273,0,0,,
2306480489,2021143492,True,1461108201,2406,1855,260,63,51,0,0,0,,
2306477233,2021143523,False,1461107911,2655,0,1956,0,63,102,0,0,,
2306487362,2021143472,False,1461108917,1699,256,2046,48,63,65,0,0,,
2306472592,2021144842,False,1461107483,3265,256,1956,48,63,92,0,0,,
2306489002,2021145263,False,1461109038,1955,0,2047,0,63,44,0,0,22,47
2306459906,2021128105,False,1461106396,2664,6,1568,3,12,16,0,0,54,63
2306460074,2021144111,True,1461106423,4015,1536,260,48,51,61,0,0,,
2306476445,2021144549,False,1461107839,3078,0,1824,0,63,13,0,0,,
2306434031,2021101557,True,1461104275,1890,1972,260,63,51,5,0,0,,
2306467851,2021143897,True,1461107089,3649,1542,0,63,0,5,0,0,,
2306471280,2021143892,True,1461107386,3448,772,0,51,0,62,0,0,,
2306470422,2021143840,False,1461107291,3316,0,1798,0,51,221,0,0,59,54
2306475248,2021143903,True,1461107723,3096,1828,4,63,3,0,0,0,,
2306480682,2021143799,False,1461108210,2588,0,1974,0,63,130,0,0,,
2306471245,2021143955,True,1461107381,3364,1924,0,59,0,145,0,0,61,44
2306471441,2021143986,False,1461107398,3318,384,1796,48,51,6,0,0,,
2306477493,2021144004,False,1461107914,2763,0,1958,0,63,98,0,0,,
2306487242,2021143994,False,1461108922,1762,0,1972,0,63,186,0,0,,
2306488909,2021143982,True,1461109029,1623,1982,256,63,48,66,0,0,41,9
2306489551,2021144059,True,1461109037,1541,2047,4,63,3,73,0,0,,
2306477026,2021144218,True,1461107888,2838,2046,0,63,0,212,0,0,,
2306474312,2021144176,False,1461107640,3085,0,1956,0,63,34,0,0,,
2306475168,2021144141,False,1461107726,2992,390,1536,51,12,8,0,0,,
2306484952,2021144414,False,1461108743,1966,4,2038,3,63,123,0,0,,
2306484827,2021144288,False,1461108729,1947,0,1974,0,63,45,0,0,,
2306488419,2021144329,False,1461108989,1850,0,2038,0,63,0,17,4,,
2306474919,2021144472,False,1461107705,3204,0,1958,0,63,201,0,0,,
2306470037,2021144706,False,1461107270,3674,0,1536,0,48,85,0,0,,
2306486462,2021144891,True,1461108866,1955,1983,0,63,0,113,0,0,,
2306477754,2021144349,True,1461107956,2530,262,384,51,48,31,0,0,,
2306480282,2021144971,False,1461108178,2701,0,1540,0,3,15,0,0,,
2306485772,2021145282,False,1461108814,2221,6,2038,3,63,61,0,0,,
